p,next_p,gap,log_x,z_gap_over_logx
888691,888721,30,13.697504872523266,2.1901799108083537
888967,888983,16,13.69781539344711,1.1680694724250869
888989,888997,8,13.697840140966171,0.5840336810527067
889367,889373,6,13.698265252704983,0.43801166712078277
889391,889411,20,13.698292237826063,1.460036014180847
889657,889673,16,13.698591274166828,1.1680033136088401
889877,889879,2,13.69883852991032,0.14599777898200345
890117,890119,2,13.699108193742283,0.1459949050488991
890119,890129,10,13.69911044063539,0.7299744055159381
890441,890459,18,13.699472124603929,1.3139192398276738
890597,890609,12,13.699647303348458,0.875934959074966
890707,890711,4,13.699770808376392,0.2919756874731289
891311,891323,12,13.70044869156627,0.8758837225080786
891563,891571,8,13.700731381202978,0.583910433495235
891587,891593,6,13.700758299858169,0.437931964690021
891647,891659,12,13.70082559332613,0.8758596274552516
891929,891967,38,13.701141811981628,2.77349147402949
892027,892049,22,13.701251680162343,1.6056927143272013
892169,892189,20,13.701410855499919,1.4597036911692747
892219,892237,18,13.701466897123167,1.3137279486314983
892267,892271,4,13.701520694126911,0.2919383978826949
892351,892357,6,13.701614831920056,0.4379045881527819
892433,892439,6,13.701706719790025,0.43790165142959275
892471,892481,10,13.701749299110823,0.7298338176899026
892553,892559,6,13.701841174626287,0.437897354343231
893117,893119,2,13.702472870313345,0.14595905563389483
893281,893317,36,13.70265648001338,2.6272277972165035
893429,893441,12,13.702822147637491,0.8757320113119125
893479,893489,10,13.702878110227633,0.7297736956834011
893681,893701,20,13.703104167212862,1.4595233135462542
893723,893743,20,13.70315116274382,1.4595183080499088
894287,894301,14,13.703782031719616,1.021615782241336
894419,894427,8,13.703929624448929,0.5837741596196866
894713,894721,8,13.704258275440187,0.5837601597407894
895243,895247,4,13.704850468785152,0.2918674675882527
895283,895291,8,13.704895148393273,0.5837330321303407
895457,895463,6,13.705089481462895,0.43779356625985005
895463,895469,6,13.705096181929695,0.4377933522211292
895651,895667,16,13.70530610715019,1.1674310573517688
895789,895799,10,13.705460173153263,0.7296362087562993
896353,896369,16,13.706089587584284,1.1673643235553972
896927,896947,20,13.706729755343478,1.459137252793879
897067,897077,10,13.706885831674038,0.729560319010747
897527,897553,26,13.70739848245753,1.8967858878017088
897671,897691,20,13.70755891044409,1.459048991192849
898013,898019,6,13.70793982379425,0.4377025342338603
898253,898259,6,13.70820704479763,0.4376940018772948
898459,898477,18,13.708436352556362,1.3130600410632058
898753,898763,10,13.708763525981224,0.729460390869514
898769,898787,18,13.708781328266817,1.313026998460097
899179,899183,4,13.709237403756326,0.2917740704456691
899473,899477,4,13.709564315246284,0.2917671129454957
899903,899917,14,13.710042258720229,1.0211492959546018
900061,900089,28,13.710217817787417,2.042272440316247
900511,900539,28,13.710717658959409,2.0421979867482074
900659,900671,12,13.710881996584767,0.875217218191293
900719,900737,18,13.710948612253462,1.3128194488245268
900821,900863,42,13.71106184870684,3.0632200819633257
900869,900917,48,13.711115132013083,3.5008093461288428
900973,900997,24,13.711230569437802,1.7503899360788056
901063,901067,4,13.71133045645457,0.29172953074856506
901169,901171,2,13.71144808836891,0.14586351398555428
901471,901489,18,13.711783152500212,1.312739546695491
901513,901517,4,13.711829741931963,0.2917189080730527
901781,901787,6,13.712126975774002,0.4375688768489778
902017,902029,12,13.71238864587381,0.8751210536620048
902089,902119,30,13.712468463800294,2.1877898993312073
902281,902299,18,13.712681280462867,1.312653567296535
902569,902579,10,13.713000420560322,0.7292350100862459
902579,902591,12,13.71301149998428,0.8750813050812184
902669,902677,8,13.713111209276382,0.5833832948564082
902981,902987,6,13.713456791203228,0.4375264451081962
903479,903493,14,13.714008145800193,1.0208539947737592
904219,904261,42,13.71482686667208,3.0623791614943916
904489,904499,10,13.71512542232839,0.7291220234646837
904499,904511,12,13.715136478233681,0.8749457228547706
904693,904697,4,13.715350938612396,0.291644013915745
904697,904721,24,13.715355359991976,1.7498635193958285
904733,904759,26,13.715395151528542,1.895679979523038
905677,905683,6,13.716438009318274,0.4374313503202431
905897,905909,12,13.716680892028096,0.8748472093547206
906023,906029,6,13.716819971016355,0.4374191695070725
906371,906377,6,13.717203993479767,0.4374069236596609
906539,906541,2,13.717389330866048,0.14580033793308758
906817,906823,6,13.717695944682836,0.43739123714326683
906943,906949,6,13.717834882580025,0.43738680712794314
907163,907169,6,13.71807742629145,0.43737907387085234
907183,907199,16,13.718099472802976,1.1663423225440988
907229,907237,8,13.718150177935007,0.5831690057503248
907397,907399,2,13.718335340057097,0.1457902836184551
907667,907691,24,13.718632850229731,1.7494454631168366
907759,907793,34,13.718734203851502,2.478362762539315
908353,908359,6,13.719388348553132,0.4373372811939367
908581,908591,10,13.719639320796698,0.7288821350311782
908953,908959,6,13.72004866665234,0.43731623303811396
909119,909133,14,13.720231277682554,1.0203909625614345
909637,909679,42,13.720800897811923,3.0610458028508964
910201,910207,6,13.72142073322371,0.4372725038211375
910229,910277,48,13.721451495186546,3.498172188039894
910661,910691,30,13.721925988437764,2.1862820150231324
910807,910817,10,13.722086298693352,0.7287521578225479
911159,911161,2,13.722472694492593,0.14574632754071243
911173,911179,6,13.722488059420607,0.4372384930501687
911233,911249,16,13.722553906438256,1.1659637199525394
911249,911269,20,13.722571464910713,1.457452785080477
911527,911549,22,13.722876494165163,1.603162428034253
911597,911621,24,13.722953285431183,1.7488946803804488
911819,911831,12,13.72319678444742,0.8744318243399141
912167,912173,6,13.723578366328228,0.43720375545210755
912337,912343,6,13.723764718345533,0.4371978187573686
912343,912349,6,13.72377129484114,0.4371976092501222
912763,912773,10,13.724231542089697,0.7286382461073931
913039,913063,24,13.724533874984614,1.7486932684646024
913063,913067,4,13.724560160482358,0.29144831988986797
913247,913259,12,13.724761659680876,0.8743321230307631
913981,913999,18,13.725565062474049,1.3114214182126707
914257,914269,12,13.725866992531401,0.8742617137795019
914467,914477,10,13.726096660869459,0.7285392378525305
914647,914657,10,13.726293477470918,0.7285287915789564
914783,914789,6,13.726442157661197,0.4371125402405309
914827,914843,16,13.726490255343226,1.16562935625673
915029,915041,12,13.726711037744485,0.8742079560794622
915041,915049,8,13.726724151996946,0.5828047472518176
915067,915071,4,13.726752565620625,0.29140177043900467
915223,915247,24,13.72692303041077,1.7483889103792705
915247,915251,4,13.726949253184157,0.2913975950681208
915799,915839,40,13.727552187263065,2.9138479646148054
915911,915917,6,13.727674477363724,0.4370733010819649
916361,916367,6,13.72816567082086,0.43705766260913986
916411,916417,6,13.72822023298136,0.4370559255441795
916633,916649,16,13.728462453027454,1.1654619047649883
916733,916771,38,13.728571541992887,2.7679500291611396
916931,916933,2,13.728787503042206,0.14567928883426987
917123,917141,18,13.7289968752861,1.3110936045445707
917219,917227,8,13.729101544971565,0.5827038261604299
917659,917669,10,13.729581140899397,0.7283543392456997
917687,917689,2,13.729611652857361,0.14567054411795885
917887,917893,6,13.729829568344062,0.43700469624428506
918149,918157,8,13.730114965800079,0.582660816746761
918347,918353,6,13.730330593822973,0.43698874976100655
919153,919169,16,13.731207872790803,1.165228882136796
919409,919417,8,13.731486351299175,0.5826026254792946
919427,919447,20,13.731505928901528,1.4565044870937858
919703,919729,26,13.731806070818708,1.8934144471536254
919757,919759,2,13.731864783701853,0.14564664242643652
920137,920147,10,13.732277850982255,0.7282113068579305
920219,920233,14,13.73236696417563,1.0194892138057887
920233,920263,30,13.732382177829669,2.184617323601268
920279,920281,2,13.732432163920505,0.14564062477254686
920399,920407,8,13.73256255065862,0.5825569678265413
920443,920467,24,13.732610354869964,1.7476648197106193
920687,920701,14,13.732875409484715,1.0194514682868814
921001,921007,6,13.733216401013184,0.436896923837692
921203,921223,20,13.733435703545162,1.456299824146494
921457,921463,6,13.733711391953886,0.436881177182389
921581,921589,8,13.7338459523918,0.5825025289880124
921589,921601,12,13.733854633088644,0.873753241212317
921611,921629,18,13.733878504616422,1.3106275837484356
921667,921677,10,13.73393926593405,0.7281232140587813
922261,922283,22,13.734583542739378,1.6017959286162728
922283,922289,6,13.734607396873518,0.43685267635431735
922357,922367,10,13.73468762933084,0.7280835407311848
922499,922511,12,13.734841570885392,0.8736904563527806
922601,922613,12,13.734952133998615,0.8736834233514345
923773,923789,16,13.736221649446088,1.164803568865329
924139,924151,12,13.73661777221036,0.8735774845738522
924727,924731,4,13.737253837798482,0.2911790119939311
925033,925039,6,13.737584691533876,0.4367579989295824
925063,925073,10,13.73761712228342,0.7279282797727176
925487,925499,12,13.738075364435664,0.8734847991200358
925559,925577,18,13.738153158288476,1.3102197793697092
925577,925579,2,13.73817260580611,0.14557976940504794
925721,925733,12,13.73832817233326,0.8734687255590554
927373,927397,24,13.74011113686462,1.7467107624485054
928043,928051,8,13.740833346901745,0.582206318789524
928547,928559,12,13.741376277772192,0.8732749731488678
928597,928607,10,13.741430123892915,0.7277262926667653
928679,928699,20,13.741518425254752,1.4554432327684503
929671,929693,22,13.74258603909953,1.6008631808749096
929791,929807,16,13.742715108690806,1.1642531969451728
929813,929843,30,13.74273876964228,2.1829709858321706
929897,929941,44,13.742829106307735,3.201669733330579
930011,930043,32,13.742951693016478,2.3284663087523545
930119,930157,38,13.743067813932889,2.7650303785502053
930173,930179,6,13.74312586933496,0.4365818997108803
930191,930197,6,13.74314522038669,0.43658128498122484
930379,930389,10,13.743347308994633,0.7276247754762977
930409,930437,28,13.74337955339862,2.0373445913509562
930667,930689,22,13.743656812362415,1.6007384570466723
930827,930841,14,13.743828717295113,1.0186390043105327
932119,932131,12,13.745215767920458,0.8730310387710636
932683,932749,66,13.745820657895047,4.801459413926826
932927,932941,14,13.746082234539031,1.0184720097791182
932951,932963,12,13.746107959693624,0.8729743746510964
933217,933221,4,13.746393035851613,0.2909854235629451
933397,933403,6,13.746585898436548,0.43647201162016547
933943,933949,6,13.747170687511446,0.43645344459501567
933949,933953,4,13.747177111865746,0.2909688270872307
933953,933967,14,13.747181394745683,1.0183905775296562
934067,934069,2,13.74730344911356,0.14548307654683815
934127,934151,24,13.747367682271381,1.745788761505988
934259,934277,18,13.747508980697102,1.3093281135712533
934429,934441,12,13.747690926533398,0.8728738567172536
934523,934537,14,13.74779151766691,1.0183453816570454
934579,934597,18,13.747851439490349,1.3092954982256693
934723,934733,10,13.748005507693652,0.7273782363851837
934907,934909,2,13.748202338083187,0.14547356452995336
934939,934943,4,13.74823656550085,0.2909464047219993
934951,934961,10,13.748249400480448,0.7273653327565136
935003,935021,18,13.748305016821826,1.309252302591191
935063,935071,8,13.74836918568006,0.5818871963616302
935147,935149,2,13.74845901516451,0.1454708486088518
935257,935261,4,13.74857663681216,0.2909392081570029
935537,935581,44,13.748875974956382,3.2002616126690016
935621,935639,18,13.74896575892979,1.3091893830857215
935699,935707,8,13.749049122544827,0.5818584200766366
936619,936647,28,13.75003186166718,2.036358917687993
936679,936697,18,13.750095919814918,1.309081776954054
936697,936709,12,13.750115136459094,0.8727199649537057
936713,936731,18,13.750132217610577,1.309078321221259
936911,936917,6,13.750343572717831,0.43635273317131135
936937,936941,4,13.750371323101003,0.29090123502918713
937229,937231,2,13.750682928372214,0.14544732144709246
937627,937633,6,13.751107494318589,0.4363284922671837
937679,937681,2,13.751162951934587,0.14544224419350868
938591,938611,20,13.752135093547281,1.4543196284760405
938939,938947,8,13.752505793353926,0.5817121708733329
939317,939347,30,13.75290829440288,2.1813567979806363
939581,939599,18,13.753189310191644,1.3087873360880233
939923,939931,8,13.753553235997362,0.5816678688574448
939997,940001,4,13.753631962751733,0.2908322696748756
940031,940067,36,13.753668132425805,2.617483543544721
940369,940399,30,13.75402763040883,2.1811792738930444
940531,940543,12,13.75419988837087,0.8724607826985239
940739,940759,20,13.754421015589022,1.4540779271866366
940913,940921,8,13.754605959458024,0.5816233502857269
941009,941011,2,13.754707982815084,0.14540475904677647
941449,941453,4,13.75517545673271,0.2907996348415992
941593,941599,6,13.75532840074594,0.4361946022077252
942079,942091,12,13.755844414160997,0.8723564790865592
942163,942167,4,13.755933574682901,0.29078360827227295
942167,942169,2,13.755937820223755,0.14539175926338027
942269,942301,32,13.756046075425948,2.3262498413090795
942607,942637,30,13.756404719711963,2.180802368878556
942847,942853,6,13.756659300307719,0.4361524021944621
942869,942883,14,13.756682633619842,1.0176872123069494
943081,943091,10,13.75690745400309,0.7269075577803734
943571,943589,18,13.757426892681783,1.308384201523545
943751,943757,6,13.757617639147458,0.43612202035088776
943783,943799,16,13.757651545821462,1.1629891879955045
943951,943967,16,13.757829537000774,1.1629741418854664
944431,944453,22,13.758337908728885,1.5990303586047445
944533,944543,10,13.758445904434572,0.7268262759805478
944551,944561,10,13.758464961289642,0.7268252692531955
944651,944659,8,13.758570826094033,0.5814557413788556
944659,944677,18,13.758579294794247,1.3082746128308869
944701,944711,10,13.758623754293767,0.7268168807130304
945389,945391,2,13.759351761986931,0.14535568496223897
945463,945473,10,13.75943003358094,0.7267742904752766
945671,945673,2,13.759650007417632,0.1453525343247705
945733,945739,6,13.759715567181726,0.4360555253271797
945787,945799,12,13.759772664119653,0.8721074317813053
945929,945937,8,13.759922792363286,0.581398611076508
946507,946511,4,13.760533645272417,0.2906864009139823
946733,946741,8,13.760772389436998,0.5813627152310822
946901,946919,18,13.760949826048762,1.30804924278751
