candidate,bin_left,bin_right,score,scenario,kind,stage
86843,81251,87501,0.48200109330550744,mixed_keep_25_noise_100,mixed,density_reconstruction
17579,12501,18751,0.48189649535613843,mixed_keep_25_noise_100,mixed,density_reconstruction
94033,93751,100001,0.481864587774982,mixed_keep_25_noise_100,mixed,density_reconstruction
131749,131250,137500,0.48172859863912565,mixed_keep_25_noise_100,mixed,density_reconstruction
61519,56251,62501,0.48166546706393365,mixed_keep_25_noise_100,mixed,density_reconstruction
149519,143750,150000,0.48164835241447335,mixed_keep_25_noise_100,mixed,density_reconstruction
26003,25001,31251,0.48163582572115143,mixed_keep_25_noise_100,mixed,density_reconstruction
17581,12501,18751,0.4815581401358637,mixed_keep_25_noise_100,mixed,density_reconstruction
7177,6251,12501,0.48150720003028996,mixed_keep_25_noise_100,mixed,density_reconstruction
30347,25001,31251,0.4814925445522209,mixed_keep_25_noise_100,mixed,density_reconstruction
49043,43751,50001,0.4814736563472391,mixed_keep_25_noise_100,mixed,density_reconstruction
167711,162500,168750,0.48145435845436213,mixed_keep_25_noise_100,mixed,density_reconstruction
192743,187500,193750,0.4813950362518548,mixed_keep_25_noise_100,mixed,density_reconstruction
81119,75001,81251,0.4812395783013758,mixed_keep_25_noise_100,mixed,density_reconstruction
156257,156250,162500,0.48123821390981847,mixed_keep_25_noise_100,mixed,density_reconstruction
7321,6251,12501,0.4812377246665731,mixed_keep_25_noise_100,mixed,density_reconstruction
36749,31251,37501,0.4812103390735849,mixed_keep_25_noise_100,mixed,density_reconstruction
293,2,6251,0.48120880870113225,mixed_keep_25_noise_100,mixed,density_reconstruction
144709,143750,150000,0.4811961306619343,mixed_keep_25_noise_100,mixed,density_reconstruction
99907,93751,100001,0.48115771694988463,mixed_keep_25_noise_100,mixed,density_reconstruction
199211,193750,200000,0.4810365397387825,mixed_keep_25_noise_100,mixed,density_reconstruction
55171,50001,56251,0.4810097678142924,mixed_keep_25_noise_100,mixed,density_reconstruction
75997,75001,81251,0.48097978227608384,mixed_keep_25_noise_100,mixed,density_reconstruction
175453,175000,181250,0.480971722109942,mixed_keep_25_noise_100,mixed,density_reconstruction
143953,143750,150000,0.4808423751897615,mixed_keep_25_noise_100,mixed,density_reconstruction
132313,131250,137500,0.4808072464344458,mixed_keep_25_noise_100,mixed,density_reconstruction
118369,112500,118750,0.48073358722337556,mixed_keep_25_noise_100,mixed,density_reconstruction
118691,112500,118750,0.4806857266157714,mixed_keep_25_noise_100,mixed,density_reconstruction
175853,175000,181250,0.48060851611726246,mixed_keep_25_noise_100,mixed,density_reconstruction
49627,43751,50001,0.4804845569210711,mixed_keep_25_noise_100,mixed,density_reconstruction
88513,87501,93751,0.48047970710284743,mixed_keep_25_noise_100,mixed,density_reconstruction
36341,31251,37501,0.48040535239310733,mixed_keep_25_noise_100,mixed,density_reconstruction
180137,175000,181250,0.4803861430161652,mixed_keep_25_noise_100,mixed,density_reconstruction
144701,143750,150000,0.4802981672219547,mixed_keep_25_noise_100,mixed,density_reconstruction
113497,112500,118750,0.48027194204813217,mixed_keep_25_noise_100,mixed,density_reconstruction
125597,125000,131250,0.4802090803043806,mixed_keep_25_noise_100,mixed,density_reconstruction
36343,31251,37501,0.4800976033455174,mixed_keep_25_noise_100,mixed,density_reconstruction
149533,143750,150000,0.48008227323404534,mixed_keep_25_noise_100,mixed,density_reconstruction
31357,31251,37501,0.480029253093171,mixed_keep_25_noise_100,mixed,density_reconstruction
37571,37501,43751,0.4799780402086955,mixed_keep_25_noise_100,mixed,density_reconstruction
56941,56251,62501,0.4799495402858953,mixed_keep_25_noise_100,mixed,density_reconstruction
180701,175000,181250,0.4798878256459164,mixed_keep_25_noise_100,mixed,density_reconstruction
187349,181250,187500,0.4798652974041728,mixed_keep_25_noise_100,mixed,density_reconstruction
57301,56251,62501,0.47984633961297235,mixed_keep_25_noise_100,mixed,density_reconstruction
74561,68751,75001,0.4796282334142245,mixed_keep_25_noise_100,mixed,density_reconstruction
7159,6251,12501,0.47946548768320935,mixed_keep_25_noise_100,mixed,density_reconstruction
167729,162500,168750,0.47943871777369196,mixed_keep_25_noise_100,mixed,density_reconstruction
75983,75001,81251,0.47940843151548684,mixed_keep_25_noise_100,mixed,density_reconstruction
17597,12501,18751,0.47934792542209226,mixed_keep_25_noise_100,mixed,density_reconstruction
6803,6251,12501,0.4792408837068946,mixed_keep_25_noise_100,mixed,density_reconstruction
74093,68751,75001,0.4792152539802951,mixed_keep_25_noise_100,mixed,density_reconstruction
130303,125000,131250,0.47911437387669187,mixed_keep_25_noise_100,mixed,density_reconstruction
17599,12501,18751,0.4791067213308132,mixed_keep_25_noise_100,mixed,density_reconstruction
12049,6251,12501,0.47908094546960284,mixed_keep_25_noise_100,mixed,density_reconstruction
7369,6251,12501,0.47893379284324955,mixed_keep_25_noise_100,mixed,density_reconstruction
36637,31251,37501,0.4788544726567242,mixed_keep_25_noise_100,mixed,density_reconstruction
36353,31251,37501,0.47873077353590654,mixed_keep_25_noise_100,mixed,density_reconstruction
186469,181250,187500,0.47871968937595266,mixed_keep_25_noise_100,mixed,density_reconstruction
32213,31251,37501,0.4787093835364851,mixed_keep_25_noise_100,mixed,density_reconstruction
13177,12501,18751,0.478325876190071,mixed_keep_25_noise_100,mixed,density_reconstruction
113093,112500,118750,0.478318303946076,mixed_keep_25_noise_100,mixed,density_reconstruction
24533,18751,25001,0.47831227365834,mixed_keep_25_noise_100,mixed,density_reconstruction
13337,12501,18751,0.4782819831125732,mixed_keep_25_noise_100,mixed,density_reconstruction
130783,125000,131250,0.4780319866970836,mixed_keep_25_noise_100,mixed,density_reconstruction
157363,156250,162500,0.4779362753783415,mixed_keep_25_noise_100,mixed,density_reconstruction
17609,12501,18751,0.4779333651393442,mixed_keep_25_noise_100,mixed,density_reconstruction
117889,112500,118750,0.4779235929854246,mixed_keep_25_noise_100,mixed,density_reconstruction
107323,106250,112500,0.4778804858858293,mixed_keep_25_noise_100,mixed,density_reconstruction
125197,125000,131250,0.4776027308004888,mixed_keep_25_noise_100,mixed,density_reconstruction
37549,37501,43751,0.47750343006006335,mixed_keep_25_noise_100,mixed,density_reconstruction
30703,25001,31251,0.4772238853000557,mixed_keep_25_noise_100,mixed,density_reconstruction
80627,75001,81251,0.4771912970794964,mixed_keep_25_noise_100,mixed,density_reconstruction
13327,12501,18751,0.47715480989658043,mixed_keep_25_noise_100,mixed,density_reconstruction
49523,43751,50001,0.4771355354559963,mixed_keep_25_noise_100,mixed,density_reconstruction
63541,62501,68751,0.4771098612810282,mixed_keep_25_noise_100,mixed,density_reconstruction
17683,12501,18751,0.47700723120290417,mixed_keep_25_noise_100,mixed,density_reconstruction
155333,150000,156250,0.4769963399893284,mixed_keep_25_noise_100,mixed,density_reconstruction
174091,168750,175000,0.47691860648113266,mixed_keep_25_noise_100,mixed,density_reconstruction
36373,31251,37501,0.47682026898948726,mixed_keep_25_noise_100,mixed,density_reconstruction
36389,31251,37501,0.4767726291135578,mixed_keep_25_noise_100,mixed,density_reconstruction
194609,193750,200000,0.47675891979201895,mixed_keep_25_noise_100,mixed,density_reconstruction
188579,187500,193750,0.47668541582077495,mixed_keep_25_noise_100,mixed,density_reconstruction
107243,106250,112500,0.47658423737692,mixed_keep_25_noise_100,mixed,density_reconstruction
130183,125000,131250,0.4765229820183671,mixed_keep_25_noise_100,mixed,density_reconstruction
25447,25001,31251,0.4765008634023997,mixed_keep_25_noise_100,mixed,density_reconstruction
180181,175000,181250,0.47648815788725135,mixed_keep_25_noise_100,mixed,density_reconstruction
36383,31251,37501,0.47647158108290555,mixed_keep_25_noise_100,mixed,density_reconstruction
163409,162500,168750,0.4764622103218121,mixed_keep_25_noise_100,mixed,density_reconstruction
175759,175000,181250,0.4763904356129109,mixed_keep_25_noise_100,mixed,density_reconstruction
125887,125000,131250,0.4763902561681333,mixed_keep_25_noise_100,mixed,density_reconstruction
17623,12501,18751,0.4763516344245331,mixed_keep_25_noise_100,mixed,density_reconstruction
57269,56251,62501,0.47625924381953016,mixed_keep_25_noise_100,mixed,density_reconstruction
163027,162500,168750,0.47598740806959894,mixed_keep_25_noise_100,mixed,density_reconstruction
17627,12501,18751,0.47591081708360294,mixed_keep_25_noise_100,mixed,density_reconstruction
199109,193750,200000,0.47588346497389483,mixed_keep_25_noise_100,mixed,density_reconstruction
17681,12501,18751,0.47586604812615674,mixed_keep_25_noise_100,mixed,density_reconstruction
113539,112500,118750,0.4757279877350522,mixed_keep_25_noise_100,mixed,density_reconstruction
180179,175000,181250,0.47568267263090336,mixed_keep_25_noise_100,mixed,density_reconstruction
48907,43751,50001,0.4756763357423774,mixed_keep_25_noise_100,mixed,density_reconstruction
74381,68751,75001,0.47565922327125276,mixed_keep_25_noise_100,mixed,density_reconstruction
143593,137500,143750,0.4756433078805892,mixed_keep_25_noise_100,mixed,density_reconstruction
55691,50001,56251,0.47561593229800225,mixed_keep_25_noise_100,mixed,density_reconstruction
157349,156250,162500,0.4754382926767563,mixed_keep_25_noise_100,mixed,density_reconstruction
163433,162500,168750,0.4753679233435391,mixed_keep_25_noise_100,mixed,density_reconstruction
49031,43751,50001,0.475332146750135,mixed_keep_25_noise_100,mixed,density_reconstruction
161743,156250,162500,0.4753215172250062,mixed_keep_25_noise_100,mixed,density_reconstruction
113501,112500,118750,0.47530792298920316,mixed_keep_25_noise_100,mixed,density_reconstruction
157351,156250,162500,0.47529821684010404,mixed_keep_25_noise_100,mixed,density_reconstruction
187237,181250,187500,0.47524255473946914,mixed_keep_25_noise_100,mixed,density_reconstruction
112481,106250,112500,0.475131142859132,mixed_keep_25_noise_100,mixed,density_reconstruction
106451,106250,112500,0.47506984339895647,mixed_keep_25_noise_100,mixed,density_reconstruction
25999,25001,31251,0.4748715554645965,mixed_keep_25_noise_100,mixed,density_reconstruction
199751,193750,200000,0.47476767170535084,mixed_keep_25_noise_100,mixed,density_reconstruction
75611,75001,81251,0.47475892145579285,mixed_keep_25_noise_100,mixed,density_reconstruction
6883,6251,12501,0.4747209417419687,mixed_keep_25_noise_100,mixed,density_reconstruction
7331,6251,12501,0.4746674028183817,mixed_keep_25_noise_100,mixed,density_reconstruction
19577,18751,25001,0.47450973811068575,mixed_keep_25_noise_100,mixed,density_reconstruction
132071,131250,137500,0.474444717838583,mixed_keep_25_noise_100,mixed,density_reconstruction
193847,193750,200000,0.4744443444934742,mixed_keep_25_noise_100,mixed,density_reconstruction
57271,56251,62501,0.4744399287667445,mixed_keep_25_noise_100,mixed,density_reconstruction
31643,31251,37501,0.4743564385728831,mixed_keep_25_noise_100,mixed,density_reconstruction
81847,81251,87501,0.4742583539014483,mixed_keep_25_noise_100,mixed,density_reconstruction
7333,6251,12501,0.4741468237445359,mixed_keep_25_noise_100,mixed,density_reconstruction
88427,87501,93751,0.47412699738894737,mixed_keep_25_noise_100,mixed,density_reconstruction
37483,31251,37501,0.47410474817346154,mixed_keep_25_noise_100,mixed,density_reconstruction
63031,62501,68751,0.4740864980637746,mixed_keep_25_noise_100,mixed,density_reconstruction
113537,112500,118750,0.47402640277900226,mixed_keep_25_noise_100,mixed,density_reconstruction
100787,100001,106250,0.47388263975044054,mixed_keep_25_noise_100,mixed,density_reconstruction
13441,12501,18751,0.4737593266232204,mixed_keep_25_noise_100,mixed,density_reconstruction
7351,6251,12501,0.47369439766228294,mixed_keep_25_noise_100,mixed,density_reconstruction
56543,56251,62501,0.47367633306328355,mixed_keep_25_noise_100,mixed,density_reconstruction
99349,93751,100001,0.47356453084361627,mixed_keep_25_noise_100,mixed,density_reconstruction
18899,18751,25001,0.47355874210578874,mixed_keep_25_noise_100,mixed,density_reconstruction
87281,81251,87501,0.4735524741287503,mixed_keep_25_noise_100,mixed,density_reconstruction
150131,150000,156250,0.47355130543617807,mixed_keep_25_noise_100,mixed,density_reconstruction
192749,187500,193750,0.47347907314591203,mixed_keep_25_noise_100,mixed,density_reconstruction
7349,6251,12501,0.4734668569516025,mixed_keep_25_noise_100,mixed,density_reconstruction
93787,93751,100001,0.4733958077467491,mixed_keep_25_noise_100,mixed,density_reconstruction
94321,93751,100001,0.47326518060557377,mixed_keep_25_noise_100,mixed,density_reconstruction
180161,175000,181250,0.47326092475106496,mixed_keep_25_noise_100,mixed,density_reconstruction
12889,12501,18751,0.4732318006359154,mixed_keep_25_noise_100,mixed,density_reconstruction
17657,12501,18751,0.4730442125670744,mixed_keep_25_noise_100,mixed,density_reconstruction
194707,193750,200000,0.47302765898588045,mixed_keep_25_noise_100,mixed,density_reconstruction
17669,12501,18751,0.47295081741230716,mixed_keep_25_noise_100,mixed,density_reconstruction
17659,12501,18751,0.47294033485250503,mixed_keep_25_noise_100,mixed,density_reconstruction
163411,162500,168750,0.472904665443484,mixed_keep_25_noise_100,mixed,density_reconstruction
86441,81251,87501,0.47288004943380313,mixed_keep_25_noise_100,mixed,density_reconstruction
397,2,6251,0.4728344350688648,mixed_keep_25_noise_100,mixed,density_reconstruction
88379,87501,93751,0.47266855840076416,mixed_keep_25_noise_100,mixed,density_reconstruction
138247,137500,143750,0.47262025576388916,mixed_keep_25_noise_100,mixed,density_reconstruction
43019,37501,43751,0.47261644880624143,mixed_keep_25_noise_100,mixed,density_reconstruction
119057,118750,125000,0.4725430362095901,mixed_keep_25_noise_100,mixed,density_reconstruction
113041,112500,118750,0.47249041611745984,mixed_keep_25_noise_100,mixed,density_reconstruction
25997,25001,31251,0.472308870150436,mixed_keep_25_noise_100,mixed,density_reconstruction
49033,43751,50001,0.4722866067375817,mixed_keep_25_noise_100,mixed,density_reconstruction
75991,75001,81251,0.47226904409106063,mixed_keep_25_noise_100,mixed,density_reconstruction
130729,125000,131250,0.4722485243251316,mixed_keep_25_noise_100,mixed,density_reconstruction
5441,2,6251,0.47219140167801554,mixed_keep_25_noise_100,mixed,density_reconstruction
75989,75001,81251,0.47204445302485976,mixed_keep_25_noise_100,mixed,density_reconstruction
130307,125000,131250,0.4720316104460016,mixed_keep_25_noise_100,mixed,density_reconstruction
17939,12501,18751,0.4720285060366865,mixed_keep_25_noise_100,mixed,density_reconstruction
118219,112500,118750,0.47198405494713,mixed_keep_25_noise_100,mixed,density_reconstruction
161839,156250,162500,0.4719313706204067,mixed_keep_25_noise_100,mixed,density_reconstruction
49037,43751,50001,0.4718391674262073,mixed_keep_25_noise_100,mixed,density_reconstruction
32183,31251,37501,0.4716710348751951,mixed_keep_25_noise_100,mixed,density_reconstruction
112069,106250,112500,0.4716449195713851,mixed_keep_25_noise_100,mixed,density_reconstruction
88523,87501,93751,0.47158628673198166,mixed_keep_25_noise_100,mixed,density_reconstruction
55633,50001,56251,0.47157524909698634,mixed_keep_25_noise_100,mixed,density_reconstruction
88547,87501,93751,0.4713562140052844,mixed_keep_25_noise_100,mixed,density_reconstruction
67807,62501,68751,0.471348019342605,mixed_keep_25_noise_100,mixed,density_reconstruction
5449,2,6251,0.4713135681093593,mixed_keep_25_noise_100,mixed,density_reconstruction
199193,193750,200000,0.4711255826068849,mixed_keep_25_noise_100,mixed,density_reconstruction
19051,18751,25001,0.47107645437853046,mixed_keep_25_noise_100,mixed,density_reconstruction
186689,181250,187500,0.4710387126196348,mixed_keep_25_noise_100,mixed,density_reconstruction
